,id,created_at,text
0,1518371157086547969,2022-04-24 23:27:48+00:00,"If you want to know how great a song “Drown In My Own Tears” is, look who covers it: Richie Havens, @jeffbeckmusic,… https://t.co/uNO5DbdJVu"
1,1518038844041441280,2022-04-24 01:27:18+00:00,Mathematics has been around for at least 4000 years and comes from antiquity. Social and Emotional Learning is abou… https://t.co/wRELekqgEN
2,1518038843009740802,2022-04-24 01:27:18+00:00,"If people want to try different psychological styles of mathematics educators over true mathematics researchers, le… https://t.co/pGayVMciBY"
3,1518038840480477184,2022-04-24 01:27:18+00:00,"A different perspective: some of us don’t want psychology, motivation, emotion, encouragement &amp; politics baked into… https://t.co/P1oaRhdoDs"
4,1517595530443993088,2022-04-22 20:05:44+00:00,@RandySchoenberg @EcoHealthNYC And I’m not pro-Trump. Not pro-ivermectin. Not anti-vaxx. Not against mandates. Not… https://t.co/fekMyMKQSE
5,1517594675581923328,2022-04-22 20:02:20+00:00,@RandySchoenberg Fauci has broken trust with many in the scientific community who are sick of his unaccountability.… https://t.co/cOZCViBXJi
6,1517594139835084800,2022-04-22 20:00:13+00:00,"@RandySchoenberg Randy, I don’t think you’re getting it. 

It’s not about wearing masks. It’s about being called ra… https://t.co/RyMX79qSCZ"
7,1517579571104665600,2022-04-22 19:02:19+00:00,"@RandySchoenberg Also, I believe public health has to be able to mandate things in an emergency. But these are exot… https://t.co/5VKar02ZR0"
8,1517578978847907840,2022-04-22 18:59:58+00:00,@RandySchoenberg I believe the CDC has exceeded its authority. NIAID has stepped into interfering with science. Etc… https://t.co/NyouaTRlH8
9,1517546183480152065,2022-04-22 16:49:39+00:00,"@RandySchoenberg I disagree. I believe in some government. But not this dumb, big, aggressive, anti-scientific sanc… https://t.co/EzgVomPFPO"
10,1517545273370701824,2022-04-22 16:46:02+00:00,"@RandySchoenberg “Idiots”, “racists” and “sexists” really had zero business being in this thread. It didn’t support… https://t.co/IRQ6NgJeu8"
11,1517540196698320897,2022-04-22 16:25:52+00:00,A more minor point: I don’t support the partisan name calling in the thread. But that is his choice to put it in. I… https://t.co/kOtVzwCiVE
12,1517539628848345089,2022-04-22 16:23:36+00:00,"Important thread by my old high school chum @RandySchoenberg. I think what divides us most is that, unlike anti-gov… https://t.co/kQQyjCp1aO"
13,1517336243792621569,2022-04-22 02:55:25+00:00,"Yes I understand he could be fired. But he has served continuously since 11/2/1984 under Reagan I, Reagan II, Bush… https://t.co/tkcLB7bqhk"
14,1517334759256432640,2022-04-22 02:49:31+00:00,"Let’s see. We have a serious dispute.

And an entrenched party to the dispute wants the dispute to be above the cou… https://t.co/XvmSWwm7G9"
15,1517238634478391296,2022-04-21 20:27:34+00:00,@drewmueller @Rainmaker1973 Which?
16,1517217110060982272,2022-04-21 19:02:02+00:00,@Rainmaker1973 Gotta connect The Mule Yard and Rosie’s after all.
17,1517216198735187968,2022-04-21 18:58:24+00:00,"I used to watch @CNN. I now cannot and am far from being alone in this. 

It feels like you are all in a closed con… https://t.co/L5zoNWSNm3"
18,1517216196390637568,2022-04-21 18:58:24+00:00,"Brian, if CNN were doing anything obviously wrong across the board, what indication *would* @cnn accept that this w… https://t.co/wqf8cEMlai"
19,1517209526734188545,2022-04-21 18:31:54+00:00,@KeepCalmBeAlert I am aware…but not above a joke.
20,1517183086345146369,2022-04-21 16:46:50+00:00,@SeaLionCapital That wasn’t my argument. My argument is that Yau is an anchor tenant. He doesn’t need to be alienat… https://t.co/ekQwjuLURr
21,1517180632148824072,2022-04-21 16:37:05+00:00,"Do I blame China? Ha.

No. I envy them. 

The only thing we have going for us at the moment is that they haven’t mo… https://t.co/eJo6PY3Bse"
22,1517180629774848000,2022-04-21 16:37:04+00:00,Yau is effectively an anchor tenant. The two comparable Chinese mathematicians/physicists have been SS Chern &amp; CN Y… https://t.co/5ua8Nd79iq
23,1517180605548548109,2022-04-21 16:36:58+00:00,"It may begin with academicians of Chinese origin, but we are mistreating our research system &amp; researchers so badly… https://t.co/mLoVHqNxf5"
24,1517180603891798021,2022-04-21 16:36:58+00:00,Pay attention to this. The CCP is watching us destroy our own technical infrastructure. If I were the PRC I would s… https://t.co/TvfR8H45A4
25,1517172901681586181,2022-04-21 16:06:22+00:00,@neelaneel I am like this only.
26,1517033937658253312,2022-04-21 06:54:10+00:00,@waldgaenger42 And all over the former USSR. People still know the lyrics.
27,1517033552570843136,2022-04-21 06:52:38+00:00,@rezmeram Shh. Not so loud.
28,1517010806574960640,2022-04-21 05:22:15+00:00,A happy holiday to all those who celebrate… https://t.co/IbSxk1fLOq
29,1516892446101102592,2022-04-20 21:31:56+00:00,I am not quoting a source. I am simply distilling the proposition that what needs to be true and needs to be false… https://t.co/0ht2TGBT0u
30,1516891178150416384,2022-04-20 21:26:54+00:00,“Whatever we need to be true will have multiple articles supporting it in prestige publications. Whatever we need t… https://t.co/oLOPJk6Bdu
31,1516877731081822209,2022-04-20 20:33:27+00:00,"@DrBrianKeating Eagle Offset Markets: Clearly we can  just sacrifice our children to save the bald eagles lost.

Cr… https://t.co/LaXn55j64R"
32,1516815875331936256,2022-04-20 16:27:40+00:00,@elonmusk @pmarca I would study Operation Chokepoint. Closest situation for which we have information.
33,1516672952569262083,2022-04-20 06:59:44+00:00,Many of us wanted @EcoHealthNYC and Peter Daszak questioned and investigated extensively. We couldn't understand wh… https://t.co/YjTOIZF4c9
34,1516648156036956163,2022-04-20 05:21:13+00:00,"Last point. Many of us get several of these calls a year. It’s not every day, but it high enough N to say it’s an e… https://t.co/I9Idot7jN0"
35,1516639500939657217,2022-04-20 04:46:49+00:00,"@AndreaKuszewski @BezzaBoe4 And in fact, it is a large class of humans who use what seems to be exactly the same sc… https://t.co/XeGtki6cOj"
36,1516631718446346244,2022-04-20 04:15:53+00:00,"I’m sorry to say that I have seen reporters LAUGHING when targets give up friends, colleagues and/or relatives as t… https://t.co/NAN6h8Y3TU"
37,1516629415131721731,2022-04-20 04:06:44+00:00,"Also, when faced with this message, always respond: 

“If you are looking for ransom, I can tell you I don't have m… https://t.co/MFhuEpb0W0"
38,1516627438679183363,2022-04-20 03:58:53+00:00,*its
39,1516627150152949762,2022-04-20 03:57:44+00:00,"If this is your MO, this is a ‘tell’ that you have specifically found an occupation that disguises your pathology a… https://t.co/6no6DnT7QC"
40,1516626075794636802,2022-04-20 03:53:28+00:00,“Just a heads up: I’m working on a story in which you figure importantly implicating your close friend/colleague/re… https://t.co/LkIPwjqStc
41,1516472880359350277,2022-04-19 17:44:44+00:00,"I’ve been blocked by her, but I also have a weird sense that she’s being exploited. As long as she’s called a ‘jour… https://t.co/u467maAluC"
42,1516472872692187138,2022-04-19 17:44:42+00:00,In my opinion Taylor Lorenz is valued by her employers because she can’t put together what she actually does for a… https://t.co/CIkh26TY3b
43,1516269669077839873,2022-04-19 04:17:14+00:00,So I don’t know what to do. We need anti-authoritarians attracted to Public Health. But just the way shoe stores mi… https://t.co/qJrMRR6USj
44,1516268373566320640,2022-04-19 04:12:05+00:00,"But because COVID has been handled so badly, many of us who feel that Public Health has to have some emergency lega… https://t.co/jwdFlVax5r"
45,1516268372136116227,2022-04-19 04:12:05+00:00,Now I know many of you have proven to yourselves that there is no role for government in Public Health. But that is… https://t.co/j0GGpzewtP
46,1516265973149446156,2022-04-19 04:02:33+00:00,"I) PublicHealth must have broad legal authority to be able to do its job.

II) Our current PublicHealth system cann… https://t.co/7Asl51iHQS"
47,1515913347014688770,2022-04-18 04:41:20+00:00,@amongtheheathen Ha.
48,1515906283920011268,2022-04-18 04:13:16+00:00,Seems odd. https://t.co/NpONzzml9i
49,1515905458501869569,2022-04-18 04:10:00+00:00,"I grew up in California, but I’ve never been through a seismic. 4.0 “non-earthquake event” before. Any earthquake g… https://t.co/8OOx2Nb0n4"
50,1515151169714200583,2022-04-16 02:12:43+00:00,"Hard to stay focused on everything moving around. Many people asking about this. Unfortunately, I have no idea or s… https://t.co/6fwo3JCPSN"
51,1515146028374134784,2022-04-16 01:52:17+00:00,*Chaag
52,1515140842087849984,2022-04-16 01:31:41+00:00,"Happy Passover to one and all. Chang Sameach.

Just remember: https://t.co/ZXF6MNY228"
53,1515140375886802945,2022-04-16 01:29:50+00:00,"Analogy Template:

Pharaoh —-&gt; Putin
Egypt/Mitzrayim —&gt; Earth
Jews ——-&gt; Humans
Israel ——&gt; The Stars
Moses ——-&gt; [No… https://t.co/GGAQRtl06o"
54,1515140374829813765,2022-04-16 01:29:49+00:00,Let me condense it beyond recognition: if trapped you are in a desperate narrow place and there is a preposterously… https://t.co/VUCLZ3EvpY
55,1515140373294698498,2022-04-16 01:29:49+00:00,"“There arose a new Pharaoh in Egypt who knew not Joseph…” 

We modern Jews tell the story of escape from Egypt ever… https://t.co/Ao4169Qye7"
56,1514808310016331781,2022-04-15 03:30:19+00:00,"Everything depends on whether you’re trying to do excellent science. If you strive for excellence, you should liste… https://t.co/dPUhqTVuSK"
57,1514470417934680067,2022-04-14 05:07:39+00:00,@MarcBodnick Meaning??
58,1514244207648464902,2022-04-13 14:08:47+00:00,"I find myself watching https://t.co/WnZ622TP4I 

The art that still gets through to me in our time with Putin in Uk… https://t.co/AY1qf8qVGd"
59,1514239931987623943,2022-04-13 13:51:47+00:00,"@aplaceandaplace The times, they are a changin’."
60,1514224977670651908,2022-04-13 12:52:22+00:00,I’ve been quite serious about this for a long time: we need to move critical technical research fields out of the u… https://t.co/VkRHqDP1a4
61,1514031586836054016,2022-04-13 00:03:54+00:00,@sainthelenainfo Ahem. Half Tree Hollow would like a word...
62,1514018095261634566,2022-04-12 23:10:17+00:00,@_KaelinBrown_ @RadicalSam And boosted?
63,1514015921433546758,2022-04-12 23:01:39+00:00,@b1lld0zer Those are likely not common sense progressives or common sense liberals.
64,1514009891567923202,2022-04-12 22:37:41+00:00,"Common sense is the common enemy of the partisan. Why? Because it’s distributed. No group has a monopoly. 

[Prepar… https://t.co/hEnOM8g4RW"
65,1514009890653581318,2022-04-12 22:37:41+00:00,"And if you want to play “It’s war: wake up and pick a side!” You should unfollow immediately.

But there’s nothing… https://t.co/7yNjtKTio7"
66,1514009889663725572,2022-04-12 22:37:41+00:00,I’ll continue to point out that the organized left has lost its mind…from the perspective of being a common sense p… https://t.co/Yp4woTb7EA
67,1514009888749326337,2022-04-12 22:37:41+00:00,"The same thing happens on the Right: “You are a Democrat? I thought you were smarter than to be a libtard.”

If bei… https://t.co/zAlLmMpnUm"
68,1514009886949994497,2022-04-12 22:37:40+00:00,"Agreed. Just as there is nothing wrong with being liberal or progressive.

But many of my conservative friends don’… https://t.co/JqV9zQR7dm"
69,1513983118251765764,2022-04-12 20:51:18+00:00,"@DoctorEllwanger Music works. 
Linguistics works.

So does poetry. And literary analysis. Etc. But if they can’t be… https://t.co/H084kzqvnh"
70,1513980330851520514,2022-04-12 20:40:13+00:00,"Are things perfect? No.

Is DEI the answer? Also No.

We have to stop letting this indoctrination campaign ruin our… https://t.co/2TO66m1zNq"
71,1513978417573728265,2022-04-12 20:32:37+00:00,"Look. This is simpler than we make it out to be.

We just need to remove the things that actually work from univers… https://t.co/3Bzb35qQWF"
72,1513941861039161344,2022-04-12 18:07:22+00:00,Actual photo of study author: https://t.co/yqrRN0NIG0
73,1513939094883033089,2022-04-12 17:56:22+00:00,"“People who resist forced seignorage are evil, experts determine in new landmark study.”

This is designed to fool… https://t.co/JgYQttq5bX"
74,1513641736848830464,2022-04-11 22:14:46+00:00,"Why not blame it on the previous administration? Or COVID? Or Monetary Velocity? Etc. 

Why go to the extra trouble… https://t.co/tg5QMTchBg"
75,1513639567978426373,2022-04-11 22:06:09+00:00,"“I've been listening to your reasonin'
It makes no sense at all
…You may think that you're a player
But you're comp… https://t.co/NnRzDcYzYH"
76,1513636809472765955,2022-04-11 21:55:12+00:00,"“Putin’s Price Hike.” -Jen Psaki

“It wasn’t me.” -Shaggy

Psaki simply channels Shaggy. But, somehow, she does it… https://t.co/CeZfaFaPmn"
77,1512529160664715265,2022-04-08 20:33:47+00:00,"About to talk Aliens, Survival and Bitcoin with #AviLoeb of Harvard’s @GalileoProject1 at #Bitcoin2022! https://t.co/tU10pDnPNG"
78,1512224096041545741,2022-04-08 00:21:34+00:00,"The W boson starts off massless, but acquires a (soft) mass by ‘eating’ another particle called a Goldstone Boson.… https://t.co/AHSa2zqNRs"
79,1512130356744540166,2022-04-07 18:09:05+00:00,Excerpt: https://t.co/5HbRw12hFX
80,1512129953944506369,2022-04-07 18:07:29+00:00,Peter Thiel making a clear declaration in Miami: the Financial Gerontocracy has declared war on Bitcoin as a revolu… https://t.co/xIJDPJbYFx
81,1512086715078434818,2022-04-07 15:15:40+00:00,We may soon be drowning in amazing art…and may quickly learn to stop caring about it as a result.
82,1512086239783972867,2022-04-07 15:13:47+00:00,One reading of European art history is the generic European painters and sculptors got so good at generic art that… https://t.co/CtqM5N46h7
83,1512085016058101765,2022-04-07 15:08:55+00:00,"Which of our technologies will collaborate? Which of them will go to war with each other?

Looking forward to the c… https://t.co/yKQDLT2i2d"
84,1511788246656684032,2022-04-06 19:29:40+00:00,"One example, offered freely and without my asking: https://t.co/96d3nhKNGE"
85,1511786334985211905,2022-04-06 19:22:04+00:00,But they will react to spin and hype as if there is ZERO substance behind it if that spin and hype are coordinated… https://t.co/eskzeW70m3
86,1511786334003728385,2022-04-06 19:22:04+00:00,Moral: if you want a better model of Trump Supporters try this one: they prefer idiosyncratic lying/spin/distortion… https://t.co/Yuna6sRZeB
87,1511786332770603011,2022-04-06 19:22:04+00:00,Many people don’t believe that Russia/Ukraine is a threat or even real because they can see the obvious daily spin.… https://t.co/6V8Hhyveew
88,1511786331675848705,2022-04-06 19:22:03+00:00,No one knows if Epstein killed himself. We just know our papers aren’t aggressively reporting that story. So many a… https://t.co/c9hWx0Cw89
89,1511786330438529024,2022-04-06 19:22:03+00:00,Many believe there is no chance COVID was Zoonotic because we are lying about the lab by saying it has to be Zoonot… https://t.co/VYwXtywn0R
90,1511781850628325377,2022-04-06 19:04:15+00:00,"I think this isn’t right.

We have a world where institutions BLATANTLY lie in the vague direction of the truth to… https://t.co/eFmDo6y1JY"
91,1511747896768536576,2022-04-06 16:49:20+00:00,"If you take the most productive and accomplished sector of your society, and you methodically, intentionally, consc… https://t.co/7ebHtr5Weq"
92,1511747895778635780,2022-04-06 16:49:19+00:00,I pretty much detest everything about communism. But I understand it. Every time a billionaire “Technologist” whine… https://t.co/MeBZBR5NUY
93,1511747894197428227,2022-04-06 16:49:19+00:00,"What will happen next? You’ll read this story. You’ll scratch your head “Needs PhD for 0 compensation??”

Then a fe… https://t.co/JNoYgSCJ9h"
94,1511747889294295045,2022-04-06 16:49:18+00:00,"For the nth time:

The US Scientific Labor Market has been totally &amp; deliberately rigged from 1986 on. As in comple… https://t.co/DicIs4KIoY"
95,1511547509079887872,2022-04-06 03:33:04+00:00,*exit
96,1511541032361496582,2022-04-06 03:07:19+00:00,Think about it. Imagine someone describes something passing through them. Internal examination &amp; biopsy reveal ther… https://t.co/J7UCZe0S1K
97,1511541030381764609,2022-04-06 03:07:19+00:00,"If you’re questioning this as a deep hoax, I will say it is consistent with scientific claims made to me to have se… https://t.co/xxJD42rJQ3"
98,1511393846793420803,2022-04-05 17:22:28+00:00,"My buddy and colleague, physicist Janna Levin explaining Black Holes on ABC. Nice to see it: https://t.co/E3giYluTUo"
99,1511192974687805443,2022-04-05 04:04:16+00:00,Leon gets it. https://t.co/sHx9k2EgyT
100,1511064193524326401,2022-04-04 19:32:32+00:00,Ran into a stunning Icosahedron. https://t.co/dYNKd8r1EO
101,1510489066344574984,2022-04-03 05:27:11+00:00,"Beyond reflecting and taking personal responsibility, you are still in a position to deconstruct the monster. Are w… https://t.co/34x6Y0U0SI"
102,1510487972105232388,2022-04-03 05:22:50+00:00,"Good to see you back. Wanna talk solutions (again)? As you allude to, we now have even more of an emergency situati… https://t.co/b8FVkGZNAI"
103,1509915195035959297,2022-04-01 15:26:50+00:00,The list of winners of the Gravity Research Foundation Essay Contest contains many of the most illustrious names in… https://t.co/7iA8UZ3U2A
104,1509749924035850244,2022-04-01 04:30:06+00:00,"@BretWeinstein We all know something is rotten with COVID, Fauci, Daszak, Pfizer, Pharma incentives, EUAs, etc, etc… https://t.co/SVhfa8oGgn"
105,1509748828735299590,2022-04-01 04:25:45+00:00,@BretWeinstein Are you aware that many in your audience bully anyone who doesn’t see Ivermectin as near perfect ant… https://t.co/BLE5EgyLn1
106,1509598001118908420,2022-03-31 18:26:25+00:00,@BretWeinstein You may not appreciate how aggressive &amp; simplistic many became because I didn’t fully embrace and de… https://t.co/SePMkwD0CR
107,1509406685856600064,2022-03-31 05:46:11+00:00,@CypressXMX Of course not. I stand by my words above.
108,1509405806290034689,2022-03-31 05:42:42+00:00,[Looking at reactions. Read what I wrote. Your own interpretations of my words are YOUR problem. Nowhere in my word… https://t.co/gDBnBic9cQ
109,1509399235761823744,2022-03-31 05:16:35+00:00,"If you ever called me a coward for not standing up for Ivermectin as cure, please unfollow. I got put in an impossi… https://t.co/BbnD0E2erU"
110,1509399234193227780,2022-03-31 05:16:35+00:00,"This gives me no pleasure. I'll have more to say at some point, but I really haven't enjoyed the Ivermectin convers… https://t.co/WHrluVjRnj"
111,1509369521718497284,2022-03-31 03:18:31+00:00,*7O’Clock.
112,1509354220838825984,2022-03-31 02:17:43+00:00,Chernobyl medal for the heroes (liquidators written from 9O’Clock to 12) who sacrificed their health (blood drop at… https://t.co/iAIgwqCj5T
113,1509216570756661250,2022-03-30 17:10:45+00:00,Economists: Ken Arrow taught us we can’t aggregate rational preferences into the preferences of a mythical super-in… https://t.co/nUeQW8t2eK
114,1509212591523991555,2022-03-30 16:54:56+00:00,Let me say that this is not about whether nations have a right to keep secrets or have to be fully transparent. Thi… https://t.co/81SU7TgAcc
115,1509210833036845060,2022-03-30 16:47:57+00:00,A free society with an official counter-factual narrative is not a free society. https://t.co/2xBFQULGZi
116,1509189812586049540,2022-03-30 15:24:25+00:00,My son took me through his understanding of what makes “What a Wonderful World” such a moving song at the level of… https://t.co/jjpFHvzZDB
117,1508981823430270985,2022-03-30 01:37:56+00:00,"Whoever wrote this code knows that it is wrong. Because the code couldn’t run if s/he used this logic.

I repeat: t… https://t.co/wJ8rk8PU8T"
118,1508815783354376193,2022-03-29 14:38:09+00:00,@andrewdsmith89 @thinkincAU @suzijamil Anytime…
119,1508650578007584776,2022-03-29 03:41:41+00:00,@neocon53 See above comment on scope.
120,1508649796952735750,2022-03-29 03:38:35+00:00,"The more folks collectively lose their minds, the more those remaining sane will appear to be losing theirs.

“Figh… https://t.co/yTatyXEb7u"
121,1508622746590220288,2022-03-29 01:51:06+00:00,"I can also build my own search engine, start my own bank, found my own University, go to medical school, start my o… https://t.co/FeSuBTquzM"
122,1508592380080840705,2022-03-28 23:50:26+00:00,One reason that tech executives are so wealthy is that they lie about shortages to get government to flood their sp… https://t.co/Rf8NJOvHH9
123,1508473815201812481,2022-03-28 15:59:18+00:00,"We *have* crossed a line. And we, collectively, are wildly on the wrong side of that line as a culture. We all know… https://t.co/ImT2DzMBTc"
124,1508472190353625089,2022-03-28 15:52:50+00:00,"I don’t know the history or the players.

But let’s not pretend that it is inconceivable or not understandable. 

N… https://t.co/gyqwJlDAgg"
125,1508470445229576196,2022-03-28 15:45:54+00:00,But what do I know.
126,1508470322143457283,2022-03-28 15:45:25+00:00,It’s possible that a good man in the fishbowl of celebrity had simply had enough of his family and intimate life be… https://t.co/tIuyTiC6gF
127,1508468966804492290,2022-03-28 15:40:02+00:00,"There *are* limits to comedy.

Not everything is fake.

Not all masculinity is toxic.

Violence is sometimes the an… https://t.co/mmBI56V2bF"
128,1508255317582176256,2022-03-28 01:31:04+00:00,@Shamclone Sounds pretty close. The adjustment I’d make is that for the commander in chief to say such things publi… https://t.co/oAj7zKrYQd
129,1508132736539582475,2022-03-27 17:23:58+00:00,I clearly am not getting this. https://t.co/JwUSDFX6Uo
130,1507938163490103302,2022-03-27 04:30:48+00:00,"@CerianKnight Well, lots of programmers write shitty vulnerable code, don’t test it rigorously, don’t use source/ve… https://t.co/DoOfIsn7OO"
131,1507933244095823873,2022-03-27 04:11:16+00:00,@CerianKnight I code. Not professionally.
132,1507932264029589506,2022-03-27 04:07:22+00:00,"Surgeons.

Airplane pilots.

Mathematicians.

Electricians.

Free Soloists.

Chess players.

MMA fighters.

Program… https://t.co/dhsnGwlIkB"
133,1507931264849874944,2022-03-27 04:03:24+00:00,"Parkour athletes. 

https://t.co/nHocsu73YQ"
134,1507930662375895042,2022-03-27 04:01:00+00:00,"Jazz cats.

https://t.co/d1J7Q9u9qm"
135,1507930219629273089,2022-03-27 03:59:15+00:00,Physicists (who still do physics). https://t.co/DCXEeSxaL5 https://t.co/vScUtAZDxp
136,1507821011378466818,2022-03-26 20:45:17+00:00,"Compliance, as happiness. Nudge, nudge. 

@wef https://t.co/Sv9NQUFQIq"
137,1507806909725757441,2022-03-26 19:49:15+00:00,Here we are. https://t.co/XTMhhEZqMP
138,1507799900007792641,2022-03-26 19:21:24+00:00,"@elonmusk We need to invent something that fills this space that hasn’t existed…yet.

There are, unfortunately, sev… https://t.co/sg7VfCcG60"
139,1507793137111994370,2022-03-26 18:54:31+00:00,@AnCapMan I see. So I’ll never read this? Consider the issue you raise: humility.
140,1507777555872448515,2022-03-26 17:52:37+00:00,"“…a fight on the other side of the world, that doesn't threaten U.S. interests at all,”

Something I’ve learned abo… https://t.co/ZNkFXxM2nm"
141,1507483124636127237,2022-03-25 22:22:39+00:00,Can we stop destroying people with stupid word games of 'gotcha' that most of us outgrew in third grade? On all sid… https://t.co/WakfHWBvyf
142,1507482370634485765,2022-03-25 22:19:39+00:00,"Woman, n.: I) A trick question word repurposed from its original meaning to have no socially acceptable definition… https://t.co/CVKI7QnFwB"
143,1507468000588226565,2022-03-25 21:22:33+00:00,My buddy mathematician Prof. Robert Ghrist along with @LondonTsai &amp; @3blue1brown are making amazing art to bring ma… https://t.co/cSpVvzmOur
144,1507411637573021699,2022-03-25 17:38:35+00:00,You may need an electorate that isn't swayed by instagram to pressure leaders into triggering catastrophic treaty o… https://t.co/dhiACezKWC
145,1507410798078922753,2022-03-25 17:35:15+00:00,"You also need an enlightened wealthy class that doesn't focus on building bunkers anticipating a limited exchange,… https://t.co/yV6UmQyqs8"
146,1507410045377556481,2022-03-25 17:32:15+00:00,You also need to make sure the market for tools of brinksmanship (e.g. armaments) doesn't capture the decision maki… https://t.co/j0XMnfRjMg
147,1507410043599147013,2022-03-25 17:32:15+00:00,You also need some religious folks who believe that god's gift of life **must** go on. But also anti-religious folk… https://t.co/MqIWoS5a67
148,1507410042244411393,2022-03-25 17:32:15+00:00,"Then you have to make sure there are no Nihilists with power who don't care much what happens.

You also need agent… https://t.co/y9PfQyOJya"
149,1507410040784711689,2022-03-25 17:32:14+00:00,"For Mutually Assured Destruction (or MAD) to work, all parties have to first understand Assured Destruction."
150,1507154809735958528,2022-03-25 00:38:02+00:00,The answer to getting science to work again is a smaller scientific community with the ability to hold minority pos… https://t.co/KU8qO4v6Fj
151,1507152880419041281,2022-03-25 00:30:22+00:00,"Increasingly, the solution to every science problem is seen through markets. 

X-prizes for science.
Science DAOs.… https://t.co/krpZb7zFEi"
152,1507151296393932801,2022-03-25 00:24:05+00:00,"Having been both in Academe and the private sector, I have learned something I cannot communicate:

A) The more you… https://t.co/ehiI1wOBov"
153,1507075410378444837,2022-03-24 19:22:32+00:00,"Many of you do not believe these weapons will ever be used. Why?

You can’t say. Something about mkts. Something ab… https://t.co/sFMXOgtlwj"
154,1507056137551564809,2022-03-24 18:05:57+00:00,There was a reason I was calling for resuming *rare* above ground nuclear tests. This dream state around Russia tha… https://t.co/PHdpyg5aTE
155,1506799845146710017,2022-03-24 01:07:32+00:00,See you nerds in Miami. https://t.co/fzxPbV3lZ9
156,1505920428480425994,2022-03-21 14:53:03+00:00,New Physics in the 21st century remains our best hope for escaping the terrifying physics of the 20th. We will not… https://t.co/c0LKi8yUbV
157,1505597691866218496,2022-03-20 17:30:37+00:00,"Thinking a lot about non-standard blues progressions:

“Drown in My Own Tears”
“Stormy Monday”
“Train Kept a Rollin… https://t.co/bOymR2Yev4"
158,1505309995545419776,2022-03-19 22:27:24+00:00,Consider what 57% of respondents believe we are blundering through right now: https://t.co/MKdgKJIHcE
159,1505048225203429380,2022-03-19 05:07:13+00:00,"Софіївка in Uman. Most in the west have never heard of it. 

It is a beautiful park where my Grandfather Sam and Gr… https://t.co/4EoK8A3IJW"
160,1504874083153899520,2022-03-18 17:35:15+00:00,"This basic pattern is behind, in my opinion, some of the disappointment we have in new voices. It’s simply impossib… https://t.co/BSTbHKlESr"
161,1504873163334701058,2022-03-18 17:31:35+00:00,"Hence you have individuals who would normally have corrected biased reporting of a story, trying to find the story… https://t.co/KTwKJspvXN"
162,1504872440014381057,2022-03-18 17:28:43+00:00,The current mainstream of public discussion is too far gone to merely adjust and correct. Thus the heterodox would… https://t.co/8U1GNo8BgZ
163,1504871848646885377,2022-03-18 17:26:22+00:00,"If you want to know why so many heterodox thinkers are struggling in this environment, here’s an extremely unpopula… https://t.co/brPE1DnFa0"
164,1504870366824390656,2022-03-18 17:20:29+00:00,"A responsible heterodoxy has an interest in the health of orthodoxy.

A healthy heterodox ecosystem can correct ort… https://t.co/xGT1O1FTWz"
165,1504857598092214277,2022-03-18 16:29:44+00:00,"That @rustyrockets is very very bad.

Why are all these people our media &amp; institutions once thought were smart, fu… https://t.co/CfFFd2EM0J"
166,1504846289804005379,2022-03-18 15:44:48+00:00,"JFK Speech 60 Years ago this year. If you remember this from when you were a young adult, please consider sharing y… https://t.co/6jbekM3cTY"
167,1504603956227452931,2022-03-17 23:41:52+00:00,"Relative to the Cuban Missile Crisis of the 1960s, the current environment for potential nuclear war following Puti… https://t.co/i24PJ3O5l2"
168,1504508943367766017,2022-03-17 17:24:19+00:00,"In Junior high school, there was always a group of boys arguing endlessly about how best to use throwing stars and… https://t.co/UDZ7ay6R2O"
169,1504314547007475713,2022-03-17 04:31:51+00:00,@JasonAmerica5 I was saying “don’t let your feelings run away with you.”
170,1504203819596484609,2022-03-16 21:11:52+00:00,Talk about “Critical Feeling” to avoid moments like this where folks want to *feel* their way to an answer in Ukrai… https://t.co/SJzSbvz4nZ
171,1504199145501782017,2022-03-16 20:53:17+00:00,@BladeDoc It’s shocking.
172,1504123674378440704,2022-03-16 15:53:23+00:00,"Now watch my Twitter feed comments “You think we should set up a no fly zone??? Dude!! Ur nuts! Unfollowed!!”

If y… https://t.co/OTbjzJw7NC"
173,1504121544116604936,2022-03-16 15:44:56+00:00,It feels like the right thing to do to establish a no-fly zone to bloody this butcher’s nose. I mean that sincerely… https://t.co/9182vwjgKB
174,1503957754465042432,2022-03-16 04:54:05+00:00,Get this lunacy out of the labs. This isn’t funny. It’s not cute. The grownups need to exclude such buffoonery in m… https://t.co/LBoakReIoc
175,1503768709910831104,2022-03-15 16:22:53+00:00,"Jean-Luc Brunel
John McAfee
Jeffrey Epstein

All officially committed suicide by hanging in prison without video.… https://t.co/xcmnMBxBdf"
176,1503456529831264260,2022-03-14 19:42:24+00:00,"In Almost Famous, there’s a memorable poker scene.

“What *kind* of beer?” -Penny Lane

https://t.co/xl4m85m4pe https://t.co/FsZEPqMjDm"
177,1503433578880798723,2022-03-14 18:11:12+00:00,"Set a line for yourself; whether that moment where the line is irrevocably crossed is already in our past, or is st… https://t.co/yWNaeF6qB5"
178,1503432796064268291,2022-03-14 18:08:05+00:00,"There is a pivotal moment in all authoritarian transitions, 
where Journalism and narrative dissent become treason."
179,1503399948146016258,2022-03-14 15:57:34+00:00,https://t.co/rDs5pNNq7Y
180,1503399707430703107,2022-03-14 15:56:36+00:00,Makes total 2022 sense. https://t.co/uZqT4BqDUW
